loan_id,customer_id,loan_amount,interest_rate,start_date
LONYG70G8K2HJGN,CUSP6HMWT90CVCE,195522.69,9.71,7/3/2024
LON56FZWLFLWYAY,CUSMGR4NFIWZ7D1,271214.95,9.03,1/31/2022
LONFK4UMV6CV9A5,CUS0JN7EVJSTIZ1,145999.06,7.63,10/17/2024
LONXKKCVNZ5ZYEW,CUSOISN5UVTH1L8,65584.56,12.35,8/26/2021
LONYX3ZB3DAS6MV,CUSNGZDLHU0RJMM,80678.68,3.76,9/28/2020
LON6O4G25U3OR4Y,CUS0YMH4MXC0LHZ,42777.3,2.25,6/22/2019
LONFUW43AGCNAWV,CUS4ETM1KICFTE1,28954.42,14.84,4/13/2020
LON4IXOPL81Y3DJ,CUS8DR6FNMW9AQW,279654.96,8.97,8/7/2019
LONTEJ1BIE2DIQF,CUSVXQFV5ZQ0QEZ,97984,11.88,10/31/2023
LONRPAHOSDXYDRH,CUSRAGGR3TCNZFU,213365.88,13.31,4/14/2021
LON5SN4B377NBZX,CUSXP5I97BFYROQ,205892.97,14.9,8/11/2020
LONGUXF9RKWEZ6M,CUSIO3VYP9T1AOL,48019.03,2.96,3/21/2020
LONKKIWUV5YL1T9,CUSNTE32ZPIRU9G,182545.48,5.66,6/5/2020
LON63CRI6QU1EW8,CUSC34PT13Z1KLU,222494.21,4.27,4/29/2021
LONPDB69JV7MAHI,CUSSZCJJDFQKKKL,277260.8,7.91,3/23/2022
LONY6NVMSHCLF0N,CUSO8TRGT87EAF1,269576.76,2.66,10/27/2020
LONM4XAZ6YQA7IK,CUS7KLMMZTTRQ2K,48774.6,5,4/24/2020
LON7HCV91JTR285,CUS8CXAJR1K4H6U,117778.6,14.66,7/3/2024
LON1VY9GF7EX4GO,CUSLFM2JDFYDECQ,145222.82,8.72,4/25/2023
LONDU1HTJ9969QD,CUSR3VCJB64Q572,91359.87,8.27,2/4/2025
LON3FYI1BEEINXM,CUSFSAE4Y3MUDRN,126751.6,5.94,12/11/2020
LON2VLVEQUR60CL,CUS9JXYX7W3UFPZ,75907.81,8.04,11/2/2025
LONQDHV3X54EWPH,CUSYTM7Y1ALB69J,65495.39,11.96,9/3/2025
LONHK2FR5ZDFBED,CUSMGU4BXG4U1H9,198397.48,11.41,6/26/2020
LONH8T4K8ORESMG,CUS1MFU5OKA7DHJ,163741.49,5.3,11/4/2022
LONOQ9Q8WY3XXRU,CUSOL0SGRB863MJ,79531.25,10.78,9/19/2023
LON45NSVVSEMRB8,CUS81DJ4EWJFQXJ,81809.16,8.96,1/20/2023
LONYWGVN7KCPGT9,CUS6NR9VSD84FLM,172042.88,14.51,3/10/2025
LONUZ1ZXU47NYCW,CUSUSSRCY1PDQC0,1173.48,12.92,3/21/2025
LONMM74WGLPNQIA,CUS2KG7EFPTS1XX,179061.89,4.36,5/5/2022
LONRFBHW0B9Q7J2,CUSBGQMIMI3OQC3,100925.7,10.78,3/29/2024
LONH8KKCPIT2DYY,CUSIM6RJLCQJYN3,123449.52,10.3,11/15/2023
LONIIP9R2BXZ3MP,CUSWBNCRQ8PDOMM,33371.11,12.94,2/4/2021
LONQ4DD33VCOTAE,CUSXPH8UYCG8S8E,23226.05,10.32,1/10/2022
LON050KLVL6QHTQ,CUSGKJYRNNSB2OZ,14373.16,5.69,12/21/2022
LONHM8N5KZQ4LMV,CUS6MQW7673UBLB,23901.58,5.5,12/20/2024
LONE36ZUTYBOKL1,CUSFGL5MSIB97YX,199062.58,10.33,2/4/2019
LONBXNF65SYVCSA,CUSNZ7PY59LV87B,96020.64,9.91,6/20/2021
LONTP6ENNO5OZQA,CUSU8TN07QP2WT0,104170.76,9.76,8/11/2024
LONMBHOXSVR8EOC,CUSS33N3BZT23IL,10172.13,7.66,2/28/2024
LONWUP7IQHO3SHG,CUSYYNEXP3KEDSL,262385.47,5.7,10/15/2020
LONGF6DTVV8C90L,CUSRWBAQIQI6BLX,178825.85,5.8,12/28/2024
LONBM24FUMNMFFS,CUSXIFMQN3IMUM3,53402.85,11.38,6/19/2024
LON3FWNBOUNL9VS,CUSU4XYDR4XLFET,88162.78,6,5/26/2021
LON1NKMOICX77K1,CUSC00AM408NQ9B,204142.57,4.12,2/24/2022
LON66AZKGB2F1LX,CUSY3H9DABAPGHQ,222888.23,10.53,7/2/2023
LONTU0MN0Q71TH6,CUSASI6YRMV6V7M,7726.98,14.94,5/28/2023
LONT19U1LAGAI8V,CUSNTMU2NO3LMNJ,39319.69,12.78,10/24/2019
LON9LWCAHNHXGZK,CUSBD38KI0P4E0T,20851.16,10.18,2/19/2023
LON2WR4O01XV2X9,CUSNGF9EALN19QI,163218.68,9.89,8/30/2020
LONVFLMSLG33DEE,CUSLF22759XIUTG,232753.34,10.16,10/29/2019
LON6PWKTFYUA289,CUSRGYKOFITNEM8,32685.37,9.94,1/15/2019
LONON1XH3AIN0IJ,CUS6F6R14C3L88L,247319.69,14.55,5/19/2019
LONRBIUSWN4NJA6,CUSBSTY01P15BL3,44988.71,10.4,4/11/2024
LONU1GS1V622FSE,CUSJNWD2A0QQXLT,117411.41,4.74,2/18/2020
LON3346UC7Q017R,CUSYE78HEBIRNCY,46775.35,7.57,12/22/2022
LONPMSXAT2P4NXE,CUSPARSG70S1F53,190918.44,14.97,3/10/2021
LON82UXO2UCWAPN,CUSFFPZ8J3GX5VR,228635.47,2.82,7/19/2019
LONDYVES8Y12CXO,CUSI3AK90RI2WBD,12182.59,4.25,1/30/2021
LON6CNBSWVCC95N,CUSCJZRPZDVQMYP,223472.77,4.13,7/6/2022
LONHCMJ0P8B5TP8,CUSRS9KM2IYG7OA,82100.99,3.84,7/2/2023
LON23G5J1EIJ2G9,CUSQLGQM7ZJWIRY,55113.2,3.13,8/13/2021
LONPV90XLP1ZJQ2,CUSVX5MWAYPU8PV,21366.88,8.89,12/18/2024
LONSDFHE8191F3T,CUS9ERN73W8OUF8,256944.84,14.91,6/23/2023
LON3VHVUF8PNCSX,CUS2WQ24QEY2364,126391.27,13.9,8/31/2022
LONB8V6ZYLJU3ZK,CUSHYA3PTFXBHU6,14866.75,8.29,8/30/2024
LONGIA0FLRLSI15,CUSZIQUS9QMG3N4,68731.53,4.34,4/8/2021
LONJH5EX7QQI2OA,CUS2KGZ3RSFNWFT,257464.55,13.43,5/24/2022
LON0912Q2ZPG4A1,CUSSG6WD7TFP98G,269841.93,3.51,2/8/2023
LON519G4OJYC7OA,CUSJG38XJPWMIL9,184164.35,12.41,5/17/2020
LON6BEFFYGRMW8R,CUSUOKGMBRXA4YI,236556.03,6.11,4/14/2025
LONBSJ9FU2MGBD6,CUSWKHOSMC3AIPB,55524.53,7.21,10/20/2023
LONIAL67HHQ8ELS,CUSB2GJGA0T5BCC,39451.98,6.68,1/10/2020
LONO4DSV5MWP26G,CUSH561FBU1GS6P,41203.56,6.68,12/8/2025
LONPRYPQKBP7YXS,CUSRCTZ6BY9BLI4,240069.75,10.19,12/28/2022
LONGK15Z6QIOGX8,CUS5D7EFJGC46HD,257189.69,5.71,2/8/2020
LONPKBSO94T5TXZ,CUSFCB814LLRQWS,276505.5,12.68,12/4/2024
LONSRHJADF92DDU,CUSRE6I8E9K7FW0,253168.77,6.11,9/22/2024
LON3SGY3FHX7H66,CUSMWSUZNEC3GOM,206945.59,11.18,1/18/2020
LONV8BYCWPP1QO5,CUSDDZTCDCCA5DE,177671.73,9.65,5/25/2020
LON3YS9JY6WY1Q2,CUSD83RVX0OPQ5J,177985.18,14.69,2/10/2024
LONFHBMNFF1PUG5,CUSJKU52FRV4A0V,41423.74,13.59,11/22/2020
LONZYGYKZWYAALS,CUSQAU5SEFMM3JT,297705.23,12.61,5/18/2021
LON2Y7N472X3PKV,CUSNRI8MN6DKGL3,47443.54,5.57,7/29/2020
LONK68RMEI6POQJ,CUS5THR76JY316P,79198.6,6.93,11/20/2019
LON8FEMGUX47EJR,CUSHA409V37Y9X2,30882.78,3.14,3/7/2023
LON4BE7JBJ7RI08,CUSST02Y90BWFP1,257801.82,13.15,11/19/2021
LONVP30YTXJ7FE5,CUSSB5MBZGJZG8U,97780.47,13.71,12/27/2024
LONUFAP4G3V30W1,CUSLT3SIK6FPG5W,133112.22,7.01,7/12/2024
LONMMSOO7DQ2D6N,CUSQEBUSU49M57M,185704.34,14.47,12/10/2019
LONNH0L299NCWSB,CUSWBQBVZFECPXK,175283.27,10.34,5/13/2024
LON4G3V51BDJL15,CUS3L3OWL7IZJG4,184087.65,11.16,10/19/2021
LONO8UHO2HB3S9I,CUSBB1VPLAIWDS7,153630.3,12.12,4/7/2019
LONR44JVQ735D5T,CUSMMDXUYFNMMS6,8910.32,12.27,3/4/2024
LONLDY587OJSV3V,CUS957SHP8R1EB5,273261.21,9.81,6/17/2021
LONALBXZC1Q3H93,CUSCWNH3FMCTN43,208137.05,5.4,9/24/2025
LON63R0WF7JVJFD,CUS9LZ1JKP6BZG9,233901.7,9.24,10/16/2021
LON7LEVR2EGCGXI,CUS1UMHWFU9T18X,243357.99,9.45,7/18/2020
LONJ8LS9KIPN1B7,CUS7JLC0S8IVTR3,97371.35,10.53,3/23/2020
LON71ZPPHBZ7ALG,CUSMV0QRSZC08EC,142793.79,5.63,7/27/2021
LONW9SHTEY3RD54,CUSWVBMX6HOEWT2,264014.1,9.75,12/19/2025
LON17LAQSBWCHC3,CUSKIC8B9BFNIPB,265952.4,8.68,12/11/2020
LONM7SYAE0V35C8,CUS4TLCQR6RDN8S,113329.49,11.47,12/1/2024
LON29H3BPV1FGZN,CUS3W4DNJ7M42NX,19178.22,8.85,6/12/2023
LONIWHKIN1OLBK8,CUS2A0WNC6CEDHA,6901.05,14.45,2/3/2020
LONU7FSZ0IFY7H2,CUSMG6L7XXDSUMT,31767.28,6.01,2/12/2025
LONE27KWFSYSSAF,CUSPEGSQOL3SFN0,106777.87,3.45,12/26/2025
LONX8FJLY4MDB3B,CUSVG9OFB21RFRU,161194.19,6.09,10/23/2024
LONG66HX9BE5I0H,CUSUZZ4R77K6UPC,196554.76,2.11,3/28/2024
LONYCXPE6GD8H5N,CUSLM2YSEGNGIQV,244343.8,2.71,9/25/2024
LONAXWVEJA78WDR,CUSEXBNPVTSY2WS,136693.77,8.72,9/26/2023
LON49KXU3R47829,CUSUUOMIPFQ78SA,109467.03,7.5,9/4/2019
LON2PG1IEYI5G98,CUSPCC3ZKGYR58M,269965.2,4.37,3/17/2025
LONQUQN4D8A5CN2,CUSTO9SKCLP30K9,123904.28,7.29,3/30/2024
LON15LP9ZYRKVAH,CUSNMMTEUTP3UAQ,210869.08,8.12,11/3/2023
LON5V8XYVD9KUAA,CUSIUXGHVB37XTD,189131.2,11.87,4/21/2021
LON5N5FJVNNBL0K,CUS11PI250O8G7D,27924.35,8.57,3/13/2025
LONVDBSZ67GMHFF,CUST1C58SFLJYSC,275762.16,11.08,3/4/2024
LONL4HOTA4ZJF8O,CUSULB4STE9XNB8,194201.93,2.12,5/26/2022
LON2N4UL8504244,CUS40AGBEHXC50M,87639.65,4.43,10/15/2023
LONY1QOCPYLJLR8,CUS3S7SP7PV5KIW,44398.83,13.33,5/20/2020
LONIQ4DDIARM3M1,CUSMJEQBFMINDME,24823.9,2.86,12/25/2025
LONE3X66SLRCP37,CUS09VF4M7LOR50,194093.57,4.7,3/15/2024
LONQKCGXUB9EVHK,CUS3DL4C2BRZ2J0,264031.38,11.32,2/28/2024
LONJYSEQHKMUHR4,CUSGWC1IPEY1KIW,194216.38,2.08,8/14/2025
LON8J2L7UPRR2FL,CUSEI4GC2RGERKQ,267584.38,5.86,7/16/2019
LONGHOGMITQ1W9A,CUSAREJX8TJX6B6,236897.71,14.37,4/20/2019
LONNRYUFARD7SXT,CUSW6OTJA9SAV0V,124039.21,2.02,11/15/2021
LON6D7WHZCPKZ0T,CUSI011O7HSJREV,125119.55,13.98,2/20/2024
LONDX1I4OU5C5Z6,CUSYS0YQ9PP2DQO,252063.5,5.71,12/10/2024
LON9UGWT1C0NIHQ,CUS3FNZTE5XXUGI,255295.5,12.31,7/6/2025
LONLOKIG0Z417AW,CUSX75AGU5RDKRA,21575.54,11.34,12/14/2023
LON84X7PD88L0W4,CUSZXYKP5TOX733,149676.53,11.78,7/23/2022
LONKCKKV17QFT6J,CUSBINWHW9RHGZF,53603.55,8.11,5/22/2023
LONRGLOBTGQPFM7,CUSCERZFO0Y38F6,97719.61,12.76,1/16/2023
LON9N4DRQNQH09Q,CUSN249THSC1EJ6,87517.22,2.3,12/27/2020
LONC6QNVJO0ZIUB,CUSWO9KHSQHBPWK,84591.12,6.9,11/16/2025
LONN5RDARRUF2B7,CUSWWOTV44TM12J,216074.11,9.92,2/23/2019
LONOBE74QH687JN,CUSWH37BG08LNVE,259124.23,4.99,12/27/2019
LON4JC2X6YAF4OT,CUS05JMUV050JFR,225514.21,4.8,5/6/2021
LONRVF066FU4DB6,CUSREI9MWN51XI7,178493.86,5.6,11/4/2019
LONL25LZ8R3E8Q7,CUSX8BEK7B743DS,294868.24,2.02,8/18/2019
LONUSR4CBR57UIN,CUS1K6ZW51VPQ6U,242216.78,3.76,3/20/2025
LONQIYY00B25UZM,CUSFYA8O62AU46L,280650.73,2.39,12/30/2019
LON3YENH7ZAWIIJ,CUSZF0LW05ZB0HO,61352.79,11.41,12/21/2020
LONN076L9Q6BVQL,CUSCYKVSNQ5ZFFQ,143848.18,13.68,8/5/2022
LONB9CAJIYQ76HP,CUSKXA2762EM1OL,220358.39,11.48,6/26/2019
LONLLONWQQX07OZ,CUSZPG91LM8UZN6,3140.9,12.3,9/24/2019
LONDM6DZB6J84JG,CUS2EGS2QHQJT7D,213455.73,7.79,5/13/2024
LONCZG9FKVF47UN,CUSPGPOSJ5FI7I9,159262.4,9.9,6/21/2019
LON0DI7JCB0P1IA,CUSHQTTMCABLHJ5,100087.53,11.46,1/10/2023
LONXKJ9XLR9CIA2,CUS9VFEAACKXXQO,290757.75,2.32,2/20/2020
LONN9HZX1OJIX97,CUS7LKIL2GFH5DR,199289.03,12.88,12/8/2025
LONUU0V4C69SRE3,CUSTDL3I3P4STMC,27758.51,10.74,10/24/2024
LON0AX6EY1T2P0D,CUS7IGXBKUNUSOW,291307.86,2.92,11/6/2021
LONK7U3SZ0MF1R1,CUSWUAZPQLDZYRA,147508.05,3.08,4/25/2024
LONVNW7TTX6J62D,CUS0B110CK6KE6U,274512.25,6.35,1/12/2019
LONG5ZQDOIIVWR1,CUSDIR2FRHRIQPF,75546.62,8.91,2/3/2021
LONNNXYJEGI9OGI,CUSQ5S6Q9GAX602,37642.69,6.7,1/16/2019
LON9K556HJINTGO,CUSMZU9TRTUHUK6,9504.49,8.7,9/6/2024
LON5U8M87QTH0Q2,CUSZX7ZB146DZF9,120315.98,14.97,4/23/2023
LONSJ7U8ZUSDSFC,CUS3K4GUPH9ZQ1H,188006.4,11.45,6/12/2022
LON10VQE03U6H0Z,CUSTHPEK617LCI5,156200.9,5.8,10/6/2019
LONLBC0GFFT82P9,CUSZE1I2X95JVSI,35689.56,11.12,9/28/2024
LONCW2ZHJGNTYLI,CUS9658TIJMTS3U,177983.51,9.09,10/1/2020
LONA08QNGWXHPT6,CUSR93PNE3PZQBH,269620.15,9.86,11/7/2019
LONGXU7CQ3R6MZI,CUSVOA5SL7S0MHN,86582.13,2.4,1/21/2024
LONOW7KNQQBLMME,CUSDC6J2R2J0MPZ,162392.81,8.3,12/12/2025
LONRC6PDYGF9ZEM,CUSDUDUYMTGRHT8,266786.87,4.94,10/28/2023
LONZ4TMI9GA3HRB,CUSUQRUZY1442PI,131754.54,10.98,12/30/2024
LON1RHEJ5ZOJR15,CUS9SEXZ1O98HI5,71609.12,8.16,9/12/2021
LON7II3T6O7SDTR,CUST35A5PHAL03O,129431.55,13.86,3/9/2024
LONOIA901EI5LAK,CUSV54TH3EYCI6T,118958.78,5.38,1/3/2025
LON25313IB3Q0LD,CUS39N7NMYSZNFQ,144229.9,7.55,11/8/2019
LON0PQF16K1BDHC,CUSCQXVQUXK3K0F,63979.49,5.47,12/15/2022
LONU0GHE4BDIO9U,CUSO5585TXLQGJC,235928.58,8.28,10/5/2020
LON2ICFTO0FMYGP,CUSYJJBUZMWSCEU,39356.52,10.28,1/19/2022
LONPTATLFPZ6NN9,CUS6KET0RMBK2VA,63270.26,7.86,5/4/2023
LONMQL4U7TH37F8,CUSUVA70VFHNJ7Q,190950.35,10.35,4/21/2021
LONRF19DKIVM71Q,CUSASR9XMMNSWRO,14577.58,3.22,5/21/2021
LONNF3YOJFGS3NL,CUSYDVN9ZKELZ5T,76333.66,3.09,3/4/2019
LON88GU7W3WMM2P,CUSGTA4HXWAWTR7,295505.23,4.68,5/21/2019
LONH8U1UEE25D38,CUSA18QTYW45KWI,152080.02,11.97,5/8/2024
LONXBSVWUCSTLS1,CUSTWFPE28KBG30,214083.77,9.65,5/27/2019
LONOYXWNDL3TY8U,CUSNHH4OIPR11V1,199006.96,10.22,2/26/2019
LONRS12X9GD9Y4L,CUSEQLV488PKWTZ,285701.57,3.27,8/13/2020
LONVOWWPADPEIEQ,CUS0990T625O4CT,220023.83,2.25,1/22/2023
LON62T9VLEB554V,CUSFKDG9A9UL9LI,38471.88,2.28,11/18/2025
LONT1PD5F2DFQPQ,CUSW2BC1VXINOQY,169695.41,12.06,10/5/2024
LON89VCPD0HCLVS,CUSGTH5CVFVWYTZ,75406.6,6.97,7/15/2019
LONURH4PBLG2Z6G,CUSMOL931XGEUQQ,97952.74,10.36,10/16/2024
LONFK7T6P5ME9KD,CUSU5BBWDBJC781,66673.67,14.67,8/28/2025
LONGLECC3LOB69J,CUSGS2441XJ65UE,60891.59,14.39,7/18/2021
LONRFQ745UA7SX0,CUSME4DYHUH0CT9,199697.94,10.94,3/18/2024
LON421A9BVLZ9R4,CUS8HDML1PBWYPH,115822.43,7.41,3/15/2025
LONBOQX6Y99MFI6,CUS9WHTKQWKC1GG,140294.23,7.3,11/29/2025
LONI37GF0IYKCYQ,CUSE5F3AXA4WODM,129914.11,5.36,7/9/2023
LOND8OHG38HEJID,CUSUUZPIEU9S30B,147634.42,12.73,9/14/2019
LONINODPE8EF6T1,CUS8IFSXA57GLL9,227215.53,10.29,4/4/2025
LON7MA5HVPN3T7L,CUSKHBUAXWPDNV0,221854.77,3.36,4/6/2023
LONGOZKPY5THEIF,CUS7BHQV0FN5X4M,6225.76,12.83,4/19/2019
LONBMUI442360R5,CUSAZOEYFHB0TGM,30891.06,10.63,4/25/2024
LONKLCXK681TQQS,CUS1MEWPK081SGB,151128.15,13.43,9/1/2021
LONENK9BCCGXXAM,CUSK4V9WZ3V7CGP,295180.11,10.69,12/4/2020
LONYITWBPOUSN36,CUS5GOHFR8VBR1R,294873.73,12.19,4/19/2021
LONBOPW6RJDC9OB,CUSS79IJAZYSBHC,263154.45,11.19,12/1/2019
LONFX9519REVGWL,CUSC81HWJONYM84,187926.14,6.3,1/13/2021
LON8DPQ0N6T6Y7D,CUSK9UK79AWDER1,82242.32,11.28,4/1/2022
LONG8U0YP7H54L2,CUSNDNUIYZ0BALX,180154.62,12.02,1/31/2025
LONUEQZVL4AX1YQ,CUSJM1ZJRQIVGI0,141734.83,13.14,8/20/2021
LOND3AWB6765D9Z,CUSC5UDYC4OSGCN,6371.21,12.35,3/9/2019
LON2DYV6CNO726Y,CUS3D68NEAWH59W,174808.54,10.57,5/9/2024
LONT5KIB04CSTD3,CUSMI67EGWBHUYV,137048.2,4.24,2/17/2024
LONZSZGUL7VKBPP,CUSE2J51B3JCZUC,19641.4,13.13,5/6/2022
LONZ01QUWX9VUFS,CUS5XPE7DCPELUC,290160.37,9.95,10/3/2024
LONKK8BEY586DEM,CUSBS95HYK0T2XT,114292.23,4.5,10/5/2020
LON38U5B58INF1S,CUS9KOJW4Q0TCU1,81138.38,8.94,7/20/2020
LON2YK44B3XO4DO,CUSHZ1U0I7OBDFY,297669.58,3.94,8/22/2024
LONT9GVJOORCMD8,CUS9S42ZEY0YZW3,5049.22,12.67,9/3/2019
LONQX18CKDHKUPB,CUS13S5T2GG0K8Q,140651.96,3.9,5/4/2025
LON4A8NKGYKDIHV,CUS11ENJTHXHCSC,197052.18,6.23,9/8/2025
LONRFVU22ISO8TW,CUSH71ZSKXNX9F9,97660.89,11.88,12/20/2019
LONBOJARGZL80MZ,CUS4HA28LXTJMTH,135394.06,11.65,6/26/2025
LON4A8M7R9057OS,CUSAP7Q6JLCS1GV,38651.2,9.06,10/8/2020
LONSB7OMIDSF6IG,CUSTJOAN1PEOL8S,214179.91,2.67,12/24/2021
LONSUF5OWG4FOWF,CUSO9HJUML5CBXU,88026.82,4.59,3/29/2019
LONX8F20GPJY2OE,CUSRQH4S03B0HXZ,166822.22,2.9,2/11/2020
LON4MOWF6C88ICT,CUSMP2UJ2BSCODK,32007.79,14.58,1/2/2023
LON7ET0572P4GET,CUS3OBBWHRSMHSU,206566.21,4,2/14/2022
LONNNYDBNZT1JP6,CUSOPTA3ZUPAIB6,205267.38,12.72,8/26/2022
LONIYPA8615TP2S,CUSAFCB911CQCTY,161541.47,6.59,12/20/2020
LONGLYHV2SHYQ9Y,CUS6WATS8G5BH9I,41933.92,14.41,9/9/2020
LONTXBCMY53GBQ1,CUSAP24OP87XK1S,12426.74,12.57,1/5/2025
LON31ATK3FFBO1V,CUSJ933589MMDZT,26281.5,8.59,1/31/2025
LONQ8FN12XTME9T,CUS3JHYOX9ARZLI,31729.1,14.85,5/7/2020
LONP1URDUCLTSM4,CUSW49FF45FRM53,241461.26,8.49,7/28/2023
LONK0X9RHV8J9YU,CUSYSVKU86JS4AD,234120.47,4.51,12/19/2022
LONVW0AM7M927HX,CUSL742RYM6JU70,81361.12,14.56,6/8/2024
LONTOD2QOPK6E9Y,CUSNB41MQAO4UA8,263260.78,12.24,3/6/2025
LONUQG8VUO14R30,CUSEBSGLXFT2A81,174392.43,3.1,7/4/2020
LONLH0OUXRECEPF,CUSO1TTFYAF2YDX,64419.97,14.4,8/17/2025
LONW4HX8BFRZPFA,CUS3UZS9MIB741M,65251.66,10.21,9/4/2019
LON4P3KV3L1CB2R,CUSJ9NISVG0LOSU,88280.35,9.15,1/12/2025
LON9N2I8WCR1KOY,CUSFG4VVKVID22N,201612.49,11.17,5/19/2023
LONIT9CYOF54NNV,CUS8D19GGMHQ7Y1,27781.05,7.9,9/11/2024
LONI2569M0XS8VK,CUS63JK6C0QF8RD,289205.61,7.91,1/6/2024
LONK5NR1K32244B,CUSHL2TJHG1JJNS,256942.29,4.59,3/27/2021
LONE2C26SVN25D3,CUS9OOJ1ACZL7DH,101711.05,9.67,10/11/2019
LONXXNUSJTPTQQW,CUS3ZE23VQSNFSC,11689.82,13.03,11/17/2022
LONCLT8NKXTHFS0,CUSRDTWARP2TJEJ,133818.66,8.76,6/14/2024
LON9GOYW3HTDGXN,CUSY7KM81XZGAGH,102531.87,5.91,12/10/2023
LON9VN3MIDUB99J,CUSO3NDDVED2VI5,128221.36,4.75,5/1/2019
LONQ9BV970OV67C,CUSPCTH3FFLOY04,100958.71,5.5,1/29/2025
LON4L4XK5X3TV5A,CUSQZPE1BLHHVH8,5854.91,14.43,9/4/2020
LON7P88P4IUVDQU,CUSUO0DSRAQV65M,225634.89,7.06,7/9/2025
LON47PANU2KVHI8,CUSSDCZSYHQAZL3,237538.5,13.97,4/24/2021
LONZM6R3FRUZBNX,CUSTIHN9ROR0GQL,89517.79,6.77,2/16/2023
LONT4LND1JM2ZXU,CUSFUQUH6PE6405,291116.02,10.78,5/14/2025
LONVOE9ZL9MH03N,CUSV7QI1YE2RTW4,8698.65,9.88,11/10/2019
LONO0AI8YIZPEB2,CUS89AIKESZX0O6,80399.38,11.56,3/10/2023
LON4XHT4CYBPZMT,CUSM1OQQC7IX6JU,78500.45,8.92,8/27/2024
LONTN6NIWVVXWNA,CUSF15JG1XYV4UO,247566.49,9.7,12/2/2024
LONZWLQ81RJSB6N,CUS6ID36XC53T2S,24915.64,9.82,4/17/2022
LONS2J1P86MHFEV,CUS36V0RPPG4DGH,260332.93,12.27,1/21/2023
LON38RM9XD61GUH,CUS1GV0E38DALY8,18011.26,2.82,1/24/2023
LON6M22OTPQ3TT2,CUSNHRVW9RIID4R,75312.07,4.16,9/10/2019
LON1DTHQO3NCK83,CUSTY979EHCPAED,220185.24,10.8,3/25/2024
LONM9RAEIYEWPT0,CUSGKKU7HJ6UHXY,45002.7,3.17,11/12/2022
LON4E9MN52T4W0M,CUS7U0WKA8U02I2,184006.57,11.52,3/29/2022
LONQOE8QAXGZB7Z,CUSBG6KMT9PY16S,164025.99,10.44,7/5/2019
LONW8RGGC9OVFTA,CUSY6BEG22418I3,200718.76,9.47,4/1/2023
LONWFLBIZNYO3UU,CUSGKCPOPXAXUJB,92043.45,11.33,4/4/2024
LONCBSW12B4CTEA,CUSO8ZM4HXOX1Q0,165674.57,7.07,7/26/2024
LON0B4CW6GZW6AG,CUSJOOXDBSTGAFO,30759.65,11.56,12/5/2021
LONKONK53AG80VH,CUSWUDB2BK98GVE,91884.87,9.18,1/14/2019
LON6T1L232L87II,CUS3LOJXEH6A3NC,62749.18,4.7,2/1/2021
LONPCU3GIIE2O0Y,CUS1POP2LEWGROT,139951.8,2.35,8/18/2020
LONAUCRDZ6W1XHM,CUSX27HVA5EI2JR,115416.26,6.87,7/15/2020
LONW860NHXXIAA5,CUSD8IUZV3ZBXPQ,251632.2,13.2,10/13/2023
LONTFD3OFBO5XWN,CUS0990T625O4CT,205609.06,12.42,1/17/2022
LONSENO7AL0QPBP,CUSOD5RJX823HH3,169139.12,5.79,3/14/2022
LONRW2IN5FU7RN6,CUSKYRKHZ1ER9V4,289716.06,4.24,12/24/2024
LONB7LCGFK4XTRM,CUS1MVT8UBYT4NX,5110.85,4.28,2/16/2023
LON3MGDGFWIIJ98,CUS3HM82QSBLW4H,212299.74,7.62,6/19/2023
LON11WA9ME403VF,CUSVO6BB48ME8FX,62901.45,6.79,2/15/2025
LON6Y853HT90Y3F,CUSCXDVQP7B5UOK,68524.23,8.99,3/3/2019
LON7BKCZYTKKMK8,CUSSM0T47IBG4KP,233010.67,9.46,10/16/2024
LONLGHNT457NN99,CUSWGDAJYFRF6Y0,289650.17,9.65,6/10/2019
LON0DWUQ7RLQ3KO,CUS5A7F9CMH8HPB,207531.04,12.24,12/3/2019
LONPWPFWORMXV4X,CUSXK3M1SRQ9OSV,192209.45,8.09,1/4/2019
LON2QOFA5PN1F7A,CUSYANATKN5EF5G,96519.14,12.5,6/30/2020
LON2HGL3FQOJ88Z,CUSNNZ0Q3JBG7EQ,109639.93,10.1,3/27/2022
LONYO9XH1IN8TNB,CUSUKF1QBGPNG7O,114178.62,6.42,12/27/2024
LON4UT6VUTZW0XF,CUS8P7A8GCP8YOQ,120671.58,2.33,12/10/2022
LONIFFG54CDIZNU,CUSDD29V845NPWA,234333.52,7.22,6/8/2023
LONY0CB03V966CM,CUSMA900E3P0DR0,213337.27,4.55,7/8/2022
LONPRX8QNCPYBW0,CUSYS30W1O3I5OW,248523.3,3.16,1/22/2021
LON8P1VIJO056T7,CUSJE3DDPAKR3KZ,98994.09,4.29,11/22/2020
LON8OF4K679M4N1,CUS6XW2002M12F0,263561.99,8.99,6/16/2022
LON3SL4CU1M7PGB,CUS61Q48QZ6PO41,113926.58,5.78,7/15/2022
LONKEHPWP7QZ4HN,CUSGB9I06WGTI5U,9893.46,11.83,1/20/2020
LONUDIL5KWRTFM7,CUSHCO2R60SIM4D,91768.24,5.96,2/27/2025
LONOBI4VZH64RK3,CUSEEHRDWRKQYUY,220566.73,8.19,8/28/2020
LONV8ZX2NUMYKCY,CUSOMSXXEYIDQJX,95924.62,8.48,1/14/2020
